payment_method_id,cash_id,cash_received,cash_change
4,1104,1264.0,80.0
4,1105,546.0,50.0
4,1106,658.0,50.0
4,1107,336.0,80.0
4,1108,828.0,60.0
4,1109,324.0,20.0
4,1110,1664.0,0.0
4,1111,828.0,60.0
4,1112,192.0,0.0
4,1113,1242.0,90.0
4,1114,800.0,0.0
4,1115,261.0,5.0
4,1116,1418.0,10.0
4,1117,1320.0,40.0
4,1118,788.0,20.0
4,1119,1224.0,40.0
4,1120,1618.0,50.0
4,1121,1578.0,90.0
4,1122,1884.0,60.0
4,1123,1536.0,0.0
4,1124,1828.0,100.0
4,1125,928.0,0.0
4,1126,192.0,0.0
4,1127,356.0,100.0
4,1128,293.0,5.0
4,1129,305.0,1.0
4,1130,1540.0,100.0
4,1131,1093.0,5.0
4,1132,1298.0,50.0
4,1133,626.0,50.0
4,1134,1114.0,90.0
4,1135,1050.0,90.0
4,1136,197.0,5.0
4,1137,996.0,100.0
4,1138,626.0,50.0
4,1139,712.0,40.0
4,1140,1434.0,90.0
4,1141,1542.0,70.0
4,1142,1044.0,20.0
4,1143,837.0,5.0
4,1144,1937.0,1.0
4,1145,818.0,50.0
4,1146,336.0,80.0
4,1147,1620.0,20.0
4,1148,810.0,10.0
4,1149,1178.0,90.0
4,1150,1380.0,100.0
4,1151,2536.0,40.0
4,1152,1381.0,5.0
4,1153,2102.0,70.0
4,1154,2324.0,20.0
4,1155,1669.0,5.0
4,1156,508.0,60.0
4,1157,828.0,60.0
4,1158,1738.0,10.0
4,1159,1222.0,70.0
4,1160,1352.0,40.0
4,1161,1500.0,60.0
4,1162,1958.0,70.0
4,1163,914.0,50.0
4,1164,513.0,1.0
4,1165,1457.0,1.0
4,1166,1204.0,20.0
4,1167,2836.0,100.0
4,1168,1546.0,10.0
4,1169,702.0,30.0
4,1170,868.0,100.0
4,1171,1573.0,5.0
4,1172,786.0,50.0
4,1173,1438.0,30.0
4,1174,1892.0,100.0
4,1175,197.0,5.0
4,1176,602.0,90.0
4,1177,602.0,90.0
4,1178,512.0,0.0
4,1179,384.0,80.0
4,1180,838.0,70.0
4,1181,1242.0,90.0
4,1182,1222.0,70.0
4,1183,256.0,0.0
4,1184,2112.0,80.0
4,1185,1569.0,1.0
4,1186,542.0,30.0
4,1187,1554.0,50.0
4,1188,424.0,40.0
4,1189,924.0,60.0
4,1190,1458.0,50.0
4,1191,881.0,1.0
4,1192,1601.0,1.0
4,1193,762.0,90.0
4,1194,384.0,80.0
4,1195,1498.0,10.0
4,1196,942.0,30.0
4,1197,1094.0,70.0
4,1198,1104.0,80.0
4,1199,1360.0,80.0
4,1200,990.0,30.0
4,1201,2544.0,80.0
4,1202,592.0,80.0
4,1203,289.0,1.0
4,1204,616.0,40.0
4,1205,390.0,70.0
4,1206,1316.0,100.0
4,1207,1637.0,5.0
4,1208,1178.0,10.0
4,1209,542.0,30.0
4,1210,740.0,100.0
4,1211,552.0,40.0
4,1212,257.0,1.0
4,1213,626.0,50.0
4,1214,404.0,100.0
4,1215,1222.0,70.0
4,1216,1000.0,40.0
4,1217,1370.0,90.0
4,1218,1618.0,50.0
4,1219,1088.0,0.0
4,1220,518.0,70.0
4,1221,1192.0,40.0
4,1222,1344.0,80.0
4,1223,948.0,20.0
4,1224,1404.0,60.0
4,1225,1042.0,50.0
4,1226,1106.0,50.0
4,1227,1518.0,30.0
4,1228,1253.0,5.0
4,1229,1292.0,60.0
4,1230,916.0,100.0
4,1231,622.0,30.0
4,1232,1345.0,1.0
4,1233,2000.0,80.0
4,1234,2068.0,20.0
4,1235,606.0,30.0
4,1236,1492.0,20.0
4,1237,1616.0,80.0
4,1238,612.0,100.0
4,1239,380.0,60.0
4,1240,1832.0,40.0
4,1241,1312.0,80.0
4,1242,626.0,50.0
4,1243,932.0,20.0
4,1244,2490.0,90.0
4,1245,576.0,0.0
4,1246,612.0,100.0
4,1247,612.0,100.0
4,1248,958.0,30.0
4,1249,646.0,70.0
4,1250,1733.0,5.0
4,1251,826.0,10.0
4,1252,616.0,40.0
4,1253,1089.0,1.0
4,1254,305.0,1.0
4,1255,894.0,30.0
4,1256,1264.0,80.0
4,1257,892.0,60.0
4,1258,1466.0,90.0
4,1259,996.0,100.0
4,1260,384.0,80.0
4,1261,2588.0,60.0
4,1262,858.0,90.0
4,1263,1758.0,30.0
4,1264,833.0,1.0
4,1265,952.0,40.0
4,1266,914.0,50.0
4,1267,700.0,60.0
4,1268,1832.0,40.0
4,1269,990.0,30.0
4,1270,334.0,30.0
4,1271,946.0,50.0
4,1272,1600.0,0.0
4,1273,276.0,20.0
4,1274,914.0,50.0
4,1275,864.0,0.0
4,1276,2036.0,20.0
4,1277,2741.0,5.0
4,1278,2170.0,90.0
4,1279,388.0,100.0
4,1280,1566.0,30.0
4,1281,358.0,70.0
4,1282,1204.0,20.0
4,1283,340.0,20.0
4,1284,1456.0,80.0
4,1285,576.0,0.0
4,1286,2164.0,20.0
4,1287,2182.0,70.0
4,1288,530.0,50.0
4,1289,1664.0,0.0
4,1290,577.0,1.0
4,1291,1286.0,70.0
4,1292,816.0,80.0
4,1293,1733.0,5.0
4,1294,934.0,70.0
4,1295,865.0,1.0
4,1296,257.0,1.0
4,1297,1772.0,60.0
4,1298,1222.0,70.0
4,1299,308.0,20.0
4,1300,1264.0,80.0
4,1301,1028.0,20.0
4,1302,2052.0,100.0
4,1303,1480.0,40.0
4,1304,914.0,50.0
4,1305,1594.0,90.0
4,1306,862.0,30.0
4,1307,324.0,100.0
4,1308,517.0,5.0
4,1309,453.0,5.0
4,1310,562.0,50.0
4,1311,852.0,20.0
4,1312,1074.0,50.0
4,1313,1904.0,80.0
4,1314,869.0,5.0
4,1315,758.0,70.0
4,1316,1106.0,50.0
4,1317,626.0,50.0
4,1318,1992.0,40.0
4,1319,596.0,20.0
4,1320,1894.0,70.0
4,1321,1586.0,50.0
4,1322,414.0,30.0
4,1323,586.0,10.0
4,1324,773.0,5.0
4,1325,1684.0,20.0
4,1326,484.0,100.0
4,1327,1217.0,1.0
4,1328,624.0,80.0
4,1329,1664.0,0.0
4,1330,1184.0,0.0
4,1331,1797.0,5.0
4,1332,1268.0,20.0
4,1333,1768.0,40.0
4,1334,394.0,10.0
4,1335,1184.0,0.0
4,1336,1424.0,80.0
4,1337,581.0,5.0
4,1338,1530.0,90.0
4,1339,1178.0,10.0
4,1340,2160.0,80.0
4,1341,972.0,60.0
4,1342,374.0,70.0
4,1343,2152.0,40.0
4,1344,2006.0,70.0
4,1345,1472.0,0.0
4,1346,1022.0,30.0
4,1347,986.0,10.0
4,1348,1256.0,40.0
4,1349,293.0,5.0
4,1350,800.0,0.0
4,1351,769.0,1.0
4,1352,1298.0,50.0
4,1353,1658.0,90.0
4,1354,340.0,20.0
4,1355,384.0,80.0
4,1356,2084.0,20.0
4,1357,1208.0,40.0
4,1358,488.0,40.0
4,1359,1744.0,80.0
4,1360,256.0,0.0
4,1361,356.0,100.0
4,1362,2074.0,90.0
4,1363,257.0,1.0
4,1364,1281.0,1.0
4,1365,1308.0,60.0
4,1366,1424.0,0.0
4,1367,866.0,50.0
4,1368,1620.0,20.0
4,1369,1204.0,20.0
4,1370,1030.0,70.0
4,1371,1842.0,50.0
4,1372,980.0,20.0
4,1373,702.0,30.0
4,1374,1840.0,80.0
4,1375,1074.0,50.0
4,1376,1280.0,0.0
4,1377,1861.0,5.0
4,1378,1232.0,80.0
4,1379,982.0,70.0
4,1380,869.0,5.0
4,1381,1248.0,80.0
4,1382,390.0,70.0
4,1383,330.0,10.0
4,1384,1168.0,80.0
4,1385,2910.0,30.0
4,1386,1490.0,50.0
4,1387,2192.0,80.0
4,1388,788.0,20.0
4,1389,769.0,1.0
4,1390,964.0,100.0
4,1391,1616.0,80.0
4,1392,792.0,40.0
4,1393,325.0,5.0
4,1394,286.0,30.0
4,1395,340.0,20.0
4,1396,1281.0,1.0
4,1397,354.0,50.0
4,1398,1857.0,1.0
4,1399,634.0,90.0
4,1400,1952.0,0.0
4,1401,388.0,100.0
4,1402,922.0,90.0
4,1403,1630.0,30.0
4,1404,848.0,80.0
4,1405,2176.0,0.0
4,1406,242.0,50.0
4,1407,1396.0,20.0
4,1408,358.0,70.0
4,1409,862.0,30.0
4,1410,1745.0,1.0
4,1411,801.0,1.0
4,1412,884.0,20.0
4,1413,1566.0,30.0
4,1414,2196.0,20.0
4,1415,1094.0,70.0
4,1416,1344.0,0.0
4,1417,1084.0,60.0
4,1418,710.0,70.0
4,1419,906.0,10.0
4,1420,1121.0,1.0
4,1421,912.0,0.0
4,1422,1034.0,10.0
4,1423,308.0,20.0
4,1424,2208.0,80.0
4,1425,2256.0,80.0
4,1426,284.0,60.0
4,1427,1829.0,5.0
4,1428,1882.0,90.0
4,1429,1072.0,80.0
4,1430,1000.0,40.0
4,1431,400.0,80.0
4,1432,1238.0,70.0
4,1433,1169.0,1.0
4,1434,320.0,0.0
4,1435,1322.0,90.0
4,1436,1228.0,60.0
4,1437,1238.0,70.0
4,1438,904.0,40.0
4,1439,656.0,80.0
4,1440,1520.0,80.0
4,1441,1472.0,80.0
4,1442,1884.0,60.0
4,1443,2490.0,90.0
4,1444,1404.0,60.0
4,1445,700.0,60.0
4,1446,801.0,1.0
4,1447,548.0,100.0
4,1448,2308.0,20.0
4,1449,1850.0,10.0
4,1450,414.0,30.0
4,1451,2140.0,60.0
4,1452,1477.0,5.0
4,1453,1674.0,10.0
4,1454,1414.0,70.0
4,1455,1138.0,50.0
4,1456,1012.0,100.0
4,1457,1770.0,10.0
4,1458,1776.0,0.0
4,1459,1846.0,70.0
4,1460,1397.0,5.0
4,1461,1702.0,70.0
4,1462,1586.0,50.0
4,1463,1040.0,80.0
4,1464,2266.0,10.0
4,1465,577.0,1.0
4,1466,1818.0,90.0
4,1467,2026.0,10.0
4,1468,865.0,1.0
4,1469,1797.0,5.0
4,1470,1238.0,70.0
4,1471,2064.0,80.0
4,1472,1782.0,70.0
4,1473,1586.0,50.0
4,1474,1254.0,70.0
4,1475,276.0,20.0
4,1476,548.0,100.0
4,1477,2113.0,1.0
4,1478,870.0,70.0
4,1479,1025.0,1.0
4,1480,582.0,70.0
4,1481,1178.0,90.0
4,1482,1834.0,90.0
4,1483,577.0,1.0
4,1484,804.0,100.0
4,1485,1150.0,30.0
4,1486,2116.0,100.0
4,1487,1192.0,40.0
4,1488,852.0,20.0
4,1489,1468.0,60.0
4,1490,894.0,30.0
4,1491,358.0,70.0
4,1492,481.0,1.0
4,1493,865.0,1.0
4,1494,314.0,90.0
4,1495,820.0,20.0
4,1496,1616.0,80.0
4,1497,1381.0,5.0
4,1498,1940.0,20.0
4,1499,2404.0,100.0
4,1500,508.0,60.0
4,1501,1234.0,50.0
4,1502,490.0,10.0
4,1503,768.0,0.0
4,1504,274.0,50.0
4,1505,1530.0,90.0
4,1506,832.0,0.0
4,1507,1285.0,5.0
4,1508,980.0,20.0
4,1509,2440.0,40.0
4,1510,1288.0,40.0
4,1511,1128.0,40.0
4,1512,666.0,90.0
4,1513,1408.0,0.0
4,1514,1512.0,40.0
4,1515,1505.0,1.0
4,1516,1460.0,20.0
4,1517,1330.0,50.0
4,1518,880.0,0.0
4,1519,1600.0,0.0
4,1520,1136.0,80.0
4,1521,389.0,5.0
4,1522,1044.0,20.0
4,1523,358.0,70.0
4,1524,1002.0,90.0
4,1525,606.0,30.0
4,1526,368.0,80.0
4,1527,1084.0,60.0
4,1528,2092.0,60.0
4,1529,2016.0,0.0
4,1530,1534.0,30.0
4,1531,933.0,5.0
4,1532,517.0,5.0
4,1533,1074.0,50.0
4,1534,1348.0,100.0
4,1535,894.0,30.0
4,1536,586.0,10.0
4,1537,338.0,50.0
4,1538,1729.0,1.0
4,1539,986.0,90.0
4,1540,1025.0,1.0
4,1541,257.0,1.0
4,1542,340.0,20.0
4,1543,838.0,70.0
4,1544,512.0,0.0
4,1545,1434.0,90.0
4,1546,2042.0,90.0
4,1547,1626.0,90.0
4,1548,626.0,50.0
4,1549,1402.0,90.0
4,1550,722.0,50.0
4,1551,1153.0,1.0
4,1552,294.0,70.0
4,1553,818.0,50.0
4,1554,818.0,50.0
4,1555,424.0,40.0
4,1556,1530.0,90.0
4,1557,2006.0,70.0
4,1558,676.0,100.0
4,1559,458.0,10.0
4,1560,1554.0,50.0
4,1561,1832.0,40.0
4,1562,1020.0,60.0
4,1563,1464.0,40.0
4,1564,1178.0,90.0
4,1565,1682.0,50.0
4,1566,1160.0,40.0
4,1567,1028.0,100.0
4,1568,1178.0,90.0
4,1569,1249.0,1.0
4,1570,1173.0,5.0
4,1571,360.0,40.0
4,1572,833.0,1.0
4,1573,709.0,5.0
4,1574,1477.0,5.0
4,1575,1042.0,50.0
4,1576,852.0,20.0
4,1577,1062.0,70.0
4,1578,840.0,40.0
4,1579,848.0,80.0
4,1580,242.0,50.0
4,1581,913.0,1.0
4,1582,1364.0,100.0
4,1583,1153.0,1.0
4,1584,1862.0,70.0
4,1585,1797.0,5.0
4,1586,896.0,0.0
4,1587,454.0,70.0
4,1588,730.0,90.0
4,1589,1664.0,0.0
4,1590,848.0,80.0
4,1591,1994.0,10.0
4,1592,1340.0,60.0
4,1593,1441.0,1.0
4,1594,385.0,1.0
4,1595,864.0,0.0
4,1596,1224.0,40.0
4,1597,858.0,90.0
4,1598,1530.0,90.0
4,1599,1108.0,20.0
4,1600,864.0,0.0
4,1601,1300.0,20.0
4,1602,678.0,70.0
4,1603,988.0,60.0
4,1604,1156.0,100.0
4,1605,484.0,100.0
4,1606,1138.0,50.0
4,1607,1758.0,30.0
4,1608,1525.0,5.0
4,1609,1442.0,50.0
4,1610,1050.0,90.0
4,1611,1256.0,40.0
4,1612,896.0,0.0
4,1613,673.0,1.0
4,1614,2068.0,20.0
4,1615,1208.0,40.0
4,1616,924.0,60.0
4,1617,1662.0,30.0
4,1618,2464.0,80.0
4,1619,808.0,40.0
4,1620,378.0,90.0
4,1621,992.0,0.0
4,1622,1000.0,40.0
4,1623,1200.0,80.0
4,1624,698.0,90.0
4,1625,842.0,10.0
4,1626,852.0,20.0
4,1627,869.0,5.0
4,1628,1424.0,0.0
4,1629,308.0,20.0
4,1630,1825.0,1.0
4,1631,2154.0,10.0
4,1632,1370.0,90.0
4,1633,1844.0,100.0
4,1634,2165.0,5.0
4,1635,1066.0,10.0
4,1636,1864.0,40.0
4,1637,608.0,0.0
4,1638,980.0,20.0
4,1639,1637.0,5.0
4,1640,858.0,90.0
4,1641,1860.0,100.0
4,1642,252.0,60.0
4,1643,1020.0,60.0
4,1644,1349.0,5.0
4,1645,1128.0,40.0
4,1646,862.0,30.0
4,1647,2796.0,60.0
4,1648,1698.0,50.0
4,1649,1330.0,50.0
4,1650,2526.0,30.0
4,1651,1690.0,10.0
4,1652,484.0,100.0
4,1653,970.0,10.0
4,1654,1500.0,60.0
4,1655,864.0,0.0
4,1656,1012.0,100.0
4,1657,1284.0,20.0
4,1658,2097.0,1.0
4,1659,1924.0,100.0
4,1660,294.0,70.0
4,1661,904.0,40.0
4,1662,1586.0,50.0
4,1663,596.0,20.0
4,1664,532.0,20.0
4,1665,324.0,20.0
4,1666,1412.0,100.0
4,1667,961.0,1.0
4,1668,1020.0,60.0
4,1669,1772.0,60.0
4,1670,1008.0,80.0
4,1671,626.0,50.0
4,1672,602.0,90.0
4,1673,1952.0,80.0
4,1674,1236.0,20.0
4,1675,646.0,70.0
4,1676,490.0,10.0
4,1677,2148.0,20.0
4,1678,1818.0,90.0
4,1679,1300.0,20.0
4,1680,1050.0,90.0
4,1681,1128.0,40.0
4,1682,1118.0,30.0
4,1683,305.0,1.0
4,1684,1722.0,90.0
4,1685,1477.0,5.0
4,1686,1889.0,1.0
4,1687,690.0,50.0
4,1688,1536.0,80.0
4,1689,358.0,70.0
4,1690,1681.0,1.0
4,1691,1442.0,50.0
4,1692,646.0,70.0
4,1693,972.0,60.0
4,1694,1276.0,60.0
4,1695,309.0,5.0
4,1696,490.0,10.0
4,1697,1530.0,90.0
4,1698,1810.0,50.0
4,1699,522.0,10.0
4,1700,2012.0,60.0
4,1701,1089.0,1.0
4,1702,1668.0,100.0
4,1703,1970.0,50.0
4,1704,924.0,60.0
4,1705,1185.0,1.0
4,1706,666.0,90.0
4,1707,946.0,50.0
4,1708,688.0,0.0
4,1709,1404.0,60.0
4,1710,1556.0,20.0
4,1711,2080.0,80.0
4,1712,1724.0,60.0
4,1713,293.0,5.0
4,1714,1096.0,40.0
4,1715,668.0,60.0
4,1716,1780.0,100.0
4,1717,1444.0,100.0
4,1718,1810.0,50.0
4,1719,274.0,50.0
4,1720,1064.0,40.0
4,1721,444.0,60.0
4,1722,1814.0,70.0
4,1723,454.0,70.0
4,1724,320.0,0.0
4,1725,1232.0,80.0
4,1726,1313.0,1.0
4,1727,722.0,50.0
4,1728,838.0,70.0
4,1729,634.0,90.0
4,1730,1558.0,70.0
4,1731,1172.0,20.0
4,1732,672.0,0.0
4,1733,1248.0,0.0
4,1734,562.0,50.0
4,1735,1573.0,5.0
4,1736,1908.0,20.0
4,1737,1640.0,40.0
4,1738,1825.0,1.0
4,1739,1054.0,30.0
4,1740,1130.0,10.0
4,1741,1140.0,20.0
4,1742,576.0,0.0
4,1743,956.0,60.0
4,1744,296.0,40.0
4,1745,1024.0,0.0
4,1746,965.0,5.0
4,1747,773.0,5.0
4,1748,1441.0,1.0
4,1749,1194.0,10.0
4,1750,2096.0,80.0
4,1751,2148.0,20.0
4,1752,1094.0,70.0
4,1753,522.0,10.0
4,1754,2736.0,0.0
4,1755,1278.0,30.0
4,1756,858.0,90.0
4,1757,965.0,5.0
4,1758,1840.0,0.0
4,1759,582.0,70.0
4,1760,964.0,100.0
4,1761,1930.0,10.0
4,1762,562.0,50.0
4,1763,668.0,60.0
4,1764,1230.0,30.0
4,1765,1136.0,80.0
4,1766,1288.0,40.0
4,1767,1841.0,1.0
4,1768,1824.0,0.0
4,1769,946.0,50.0
4,1770,1864.0,40.0
4,1771,1308.0,60.0
4,1772,1636.0,100.0
4,1773,1946.0,90.0
4,1774,334.0,30.0
4,1775,481.0,1.0
4,1776,1125.0,5.0
4,1777,1854.0,30.0
4,1778,872.0,40.0
4,1779,1002.0,10.0
4,1780,2072.0,40.0
4,1781,1170.0,50.0
4,1782,1893.0,5.0
4,1783,350.0,30.0
4,1784,894.0,30.0
4,1785,348.0,60.0
4,1786,1578.0,90.0
4,1787,1094.0,70.0
4,1788,1089.0,1.0
4,1789,517.0,5.0
4,1790,1212.0,60.0
4,1791,1044.0,20.0
4,1792,1902.0,30.0
4,1793,740.0,100.0
4,1794,874.0,10.0
4,1795,1320.0,40.0
4,1796,1706.0,10.0
4,1797,646.0,70.0
4,1798,1330.0,50.0
4,1799,1344.0,80.0
4,1800,1150.0,30.0
4,1801,388.0,100.0
4,1802,1672.0,40.0
4,1803,1244.0,60.0
4,1804,1148.0,60.0
4,1805,742.0,70.0
4,1806,1824.0,0.0
4,1807,552.0,40.0
4,1808,848.0,80.0
4,1809,602.0,90.0
4,1810,1584.0,0.0
4,1811,1493.0,5.0
4,1812,752.0,80.0
4,1813,645.0,5.0
4,1814,1104.0,80.0
4,1815,276.0,20.0
4,1816,1256.0,40.0
4,1817,704.0,0.0
4,1818,798.0,30.0
4,1819,1456.0,80.0
4,1820,370.0,50.0
4,1821,2132.0,20.0
4,1822,965.0,5.0
4,1823,2192.0,80.0
4,1824,868.0,100.0
4,1825,1750.0,70.0
4,1826,1246.0,30.0
4,1827,641.0,1.0
4,1828,1537.0,1.0
4,1829,1680.0,0.0
4,1830,1224.0,40.0
4,1831,1734.0,70.0
4,1832,517.0,5.0
4,1833,318.0,30.0
4,1834,1308.0,60.0
4,1835,1281.0,1.0
4,1836,668.0,60.0
4,1837,929.0,1.0
4,1838,606.0,30.0
4,1839,1140.0,20.0
4,1840,480.0,0.0
4,1841,612.0,20.0
4,1842,576.0,0.0
4,1843,1989.0,5.0
4,1844,324.0,20.0
4,1845,1844.0,100.0
4,1846,769.0,1.0
4,1847,1094.0,70.0
4,1848,2230.0,70.0
4,1849,1536.0,0.0
4,1850,1626.0,90.0
4,1851,1380.0,100.0
4,1852,1836.0,60.0
4,1853,818.0,50.0
4,1854,522.0,10.0
4,1855,1460.0,20.0
4,1856,1496.0,40.0
4,1857,282.0,90.0
4,1858,864.0,0.0
4,1859,262.0,70.0
4,1860,1104.0,80.0
4,1861,517.0,5.0
4,1862,1700.0,100.0
4,1863,1030.0,70.0
4,1864,2180.0,20.0
4,1865,1189.0,5.0
4,1866,858.0,90.0
4,1867,1670.0,70.0
4,1868,1086.0,30.0
4,1869,1217.0,1.0
4,1870,2122.0,10.0
4,1871,1810.0,50.0
4,1872,560.0,80.0
4,1873,384.0,80.0
4,1874,2900.0,20.0
4,1875,1888.0,0.0
4,1876,474.0,90.0
4,1877,580.0,100.0
4,1878,913.0,1.0
4,1879,864.0,0.0
4,1880,1313.0,1.0
4,1881,309.0,5.0
4,1882,1284.0,100.0
4,1883,340.0,20.0
4,1884,1012.0,100.0
4,1885,1492.0,20.0
4,1886,2328.0,40.0
4,1887,1157.0,5.0
4,1888,1552.0,80.0
4,1889,1640.0,40.0
4,1890,837.0,5.0
4,1891,784.0,80.0
4,1892,2152.0,40.0
4,1893,682.0,10.0
4,1894,1472.0,0.0
4,1895,1040.0,80.0
4,1896,518.0,70.0
4,1897,1429.0,5.0
4,1898,852.0,20.0
4,1899,965.0,5.0
4,1900,820.0,20.0
4,1901,856.0,40.0
4,1902,609.0,1.0
4,1903,545.0,1.0
4,1904,1221.0,5.0
4,1905,596.0,20.0
4,1906,1185.0,1.0
4,1907,1477.0,5.0
4,1908,592.0,80.0
4,1909,1220.0,100.0
4,1910,276.0,20.0
4,1911,1300.0,20.0
4,1912,868.0,100.0
4,1913,538.0,10.0
4,1914,1918.0,30.0
4,1915,842.0,10.0
4,1916,572.0,60.0
4,1917,530.0,50.0
4,1918,1806.0,30.0
4,1919,612.0,100.0
4,1920,1024.0,0.0
4,1921,890.0,10.0
4,1922,1206.0,70.0
4,1923,670.0,30.0
4,1924,636.0,60.0
4,1925,1052.0,60.0
4,1926,754.0,50.0
4,1927,1386.0,10.0
4,1928,1125.0,5.0
4,1929,554.0,10.0
4,1930,864.0,0.0
4,1931,2076.0,60.0
4,1932,1616.0,80.0
4,1933,774.0,70.0
4,1934,962.0,50.0
4,1935,1266.0,50.0
4,1936,912.0,0.0
4,1937,2186.0,10.0
4,1938,1002.0,10.0
4,1939,1924.0,100.0
4,1940,1190.0,70.0
4,1941,264.0,40.0
4,1942,1532.0,60.0
4,1943,609.0,1.0
4,1944,650.0,10.0
4,1945,321.0,1.0
4,1946,810.0,10.0
4,1947,1178.0,10.0
4,1948,1072.0,80.0
4,1949,2010.0,90.0
4,1950,261.0,5.0
4,1951,828.0,60.0
4,1952,289.0,1.0
4,1953,1476.0,100.0
4,1954,1266.0,50.0
4,1955,1282.0,50.0
4,1956,1345.0,1.0
4,1957,1524.0,100.0
4,1958,1008.0,80.0
4,1959,320.0,0.0
4,1960,2182.0,70.0
4,1961,192.0,0.0
4,1962,865.0,1.0
4,1963,666.0,90.0
4,1964,1066.0,10.0
4,1965,862.0,30.0
4,1966,848.0,80.0
4,1967,1580.0,60.0
4,1968,616.0,40.0
4,1969,1557.0,5.0
4,1970,384.0,0.0
4,1971,404.0,100.0
4,1972,1302.0,70.0
4,1973,1505.0,1.0
4,1974,926.0,30.0
4,1975,1030.0,70.0
4,1976,420.0,100.0
4,1977,522.0,10.0
4,1978,1770.0,10.0
4,1979,1444.0,100.0
4,1980,650.0,10.0
4,1981,578.0,50.0
4,1982,961.0,1.0
4,1983,1502.0,30.0
4,1984,1424.0,80.0
4,1985,581.0,5.0
4,1986,1426.0,50.0
4,1987,990.0,30.0
4,1988,934.0,70.0
4,1989,880.0,80.0
4,1990,1674.0,10.0
4,1991,1562.0,90.0
4,1992,924.0,60.0
4,1993,256.0,0.0
4,1994,1404.0,60.0
4,1995,982.0,70.0
4,1996,613.0,5.0
4,1997,768.0,0.0
4,1998,520.0,40.0
4,1999,602.0,90.0
4,2000,1473.0,1.0
4,2001,676.0,100.0
4,2002,934.0,70.0
4,2003,1992.0,40.0
4,2004,330.0,10.0
4,2005,1950.0,30.0
4,2006,626.0,50.0
4,2007,1406.0,30.0
4,2008,1726.0,30.0
4,2009,193.0,1.0
4,2010,606.0,30.0
4,2011,306.0,50.0
4,2012,1088.0,0.0
4,2013,478.0,30.0
4,2014,1864.0,40.0
4,2015,1316.0,20.0
4,2016,1306.0,90.0
4,2017,1342.0,30.0
4,2018,688.0,80.0
4,2019,1744.0,80.0
4,2020,289.0,1.0
4,2021,1440.0,0.0
4,2022,261.0,5.0
4,2023,798.0,30.0
4,2024,522.0,10.0
4,2025,370.0,50.0
4,2026,1444.0,100.0
4,2027,1221.0,5.0
4,2028,1462.0,70.0
4,2029,1318.0,70.0
4,2030,293.0,5.0
4,2031,769.0,1.0
4,2032,650.0,90.0
4,2033,913.0,1.0
4,2034,586.0,10.0
4,2035,1584.0,0.0
4,2036,1530.0,90.0
4,2037,766.0,30.0
4,2038,1834.0,10.0
4,2039,1728.0,0.0
4,2040,1200.0,0.0
4,2041,1154.0,50.0
4,2042,912.0,0.0
4,2043,532.0,20.0
4,2044,581.0,5.0
4,2045,800.0,0.0
4,2046,1121.0,1.0
4,2047,864.0,0.0
4,2048,1168.0,80.0
4,2049,956.0,60.0
4,2050,1682.0,50.0
4,2051,942.0,30.0
4,2052,608.0,0.0
4,2053,2436.0,100.0
4,2054,1345.0,1.0
4,2055,468.0,20.0
4,2056,1648.0,80.0
4,2057,897.0,1.0
4,2058,1221.0,5.0
4,2059,1584.0,0.0
4,2060,865.0,1.0
4,2061,358.0,70.0
4,2062,862.0,30.0
4,2063,2049.0,1.0
4,2064,545.0,1.0
4,2065,1893.0,5.0
4,2066,938.0,10.0
4,2067,858.0,90.0
4,2068,1157.0,5.0
4,2069,1153.0,1.0
4,2070,1652.0,20.0
4,2071,1318.0,70.0
4,2072,1120.0,0.0
4,2073,286.0,30.0
4,2074,842.0,10.0
4,2075,700.0,60.0
4,2076,1544.0,40.0
4,2077,1054.0,30.0
4,2078,1372.0,60.0
4,2079,384.0,0.0
4,2080,1510.0,70.0
4,2081,1150.0,30.0
4,2082,2230.0,70.0
4,2083,852.0,100.0
4,2084,420.0,100.0
4,2085,1749.0,5.0
4,2086,1150.0,30.0
4,2087,645.0,5.0
4,2088,1360.0,80.0
4,2089,676.0,100.0
4,2090,914.0,50.0
4,2091,510.0,30.0
4,2092,474.0,90.0
4,2093,838.0,70.0
4,2094,690.0,50.0
4,2095,1152.0,0.0
4,2096,596.0,20.0
4,2097,1158.0,70.0
4,2098,798.0,30.0
4,2099,304.0,80.0
4,2100,1734.0,70.0
4,2101,1704.0,40.0
4,2102,800.0,0.0
4,2103,1118.0,30.0
4,2104,2048.0,80.0
4,2105,1093.0,5.0
4,2106,865.0,1.0
4,2107,650.0,10.0
4,2108,976.0,80.0
4,2109,1684.0,100.0
4,2110,1238.0,70.0
4,2111,1566.0,30.0
4,2112,2186.0,90.0
4,2113,926.0,30.0
4,2114,596.0,20.0
4,2115,742.0,70.0
4,2116,261.0,5.0
4,2117,384.0,0.0
4,2118,1138.0,50.0
4,2119,628.0,20.0
4,2120,1952.0,80.0
4,2121,964.0,100.0
4,2122,2114.0,50.0
4,2123,858.0,90.0
4,2124,896.0,0.0
4,2125,1044.0,20.0
4,2126,2074.0,10.0
4,2127,326.0,70.0
4,2128,1152.0,80.0
4,2129,1092.0,100.0
4,2130,2046.0,30.0
4,2131,1256.0,40.0
4,2132,1128.0,40.0
4,2133,592.0,80.0
4,2134,922.0,90.0
4,2135,368.0,80.0
